Data;Direttrice;Partenza;Arrivo;NumeroTreniProgrammati;NumeroTreniCircolanti;NumeroTreniAnnullati;NumeroTreniInritardo;PercentualeTreniCircolanti;PercentualeTreniAnnullati;PercentualeTreniInritardo ;IndiceRegolarita;RisarcUtenti;note
2012-07;Sud-Est;PARIS LYON;NICE VILLE;226;226;0;54;1;0;0,238938053;0,761061947;1;D'importantes phases de travaux d'amͩlioration de l'infrastructure sur le tron�_on Nice Marseille nͩcessitent la mise en place de limitations de vitesse qui rͩduisent la fluiditͩ des circulations.
2012-07;Atlantique;ST MALO;PARIS MONTPARNASSE;96;96;0;4;1;0;0,041666667;0,958333333;0;
2012-07;Atlantique;VANNES;PARIS MONTPARNASSE;169;169;0;4;1;0;0,023668639;0,976331361;0;
2012-07;Sud-Est;PARIS LYON;BELLEGARDE (AIN);263;263;0;21;1;0;0,079847909;0,920152091;0;
2012-07;Sud-Est;AVIGNON TGV;PARIS LYON;418;418;0;65;1;0;0,155502392;0,844497608;1;
2012-07;Sud-Est;PARIS LYON;AVIGNON TGV;419;419;0;42;1;0;0,100238663;0,899761337;0;
2012-07;Sud-Est;PERPIGNAN;PARIS LYON;166;165;1;20;0,993975904;0,006024096;0,120481928;0,879518072;0;
2012-07;Sud-Est;TOULON;PARIS LYON;298;298;0;58;1;0;0,194630872;0,805369128;1;
2012-07;Nord;ARRAS;PARIS NORD;329;329;0;21;1;0;0,063829787;0,936170213;0;
2012-08;Est;METZ;PARIS EST;303;301;2;28;0,99339934;0,00660066;0,092409241;0,907590759;0;La quasi totalitͩ des retards du mois d'ao�_t se sont produit le 16 ao�_t �_ cause d'un accident de personne �_ Vaires.
2012-08;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;396;396;0;21;1;0;0,053030303;0,946969697;0;
2012-07;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;648;648;0;41;1;0;0,063271605;0,936728395;0;
2012-07;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;249;249;0;25;1;0;0,100401606;0,899598394;0;
2012-08;Atlantique;POITIERS;PARIS MONTPARNASSE;515;515;0;56;1;0;0,108737864;0,891262136;0;
2012-08;Atlantique;PARIS MONTPARNASSE;ANGOULEME;323;323;0;12;1;0;0,037151703;0,962848297;0;
2012-08;Sud-Est;PARIS LYON;DIJON VILLE;455;455;0;24;1;0;0,052747253;0,947252747;0;
2012-08;Nord;PARIS NORD;DUNKERQUE;170;170;0;16;1;0;0,094117647;0,905882353;0;
2012-08;Nord;DUNKERQUE;PARIS NORD;120;120;0;8;1;0;0,066666667;0,933333333;0;
2012-08;Nord;PARIS NORD;DOUAI;182;182;0;13;1;0;0,071428571;0,928571429;0;
2012-07;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;207;207;0;26;1;0;0,125603865;0,874396135;0;
2012-07;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;215;215;0;19;1;0;0,088372093;0,911627907;0;
2012-07;Atlantique;PARIS MONTPARNASSE;ANGOULEME;319;319;0;28;1;0;0,087774295;0,912225705;0;
2012-07;Sud-Est;DIJON VILLE;PARIS LYON;432;431;1;32;0,997685185;0,002314815;0,074074074;0,925925926;0;
2012-07;Sud-Est;MACON LOCHE;PARIS LYON;177;177;0;19;1;0;0,107344633;0,892655367;0;
2012-07;Sud-Est;PARIS LYON;DIJON VILLE;453;453;0;26;1;0;0,057395143;0,942604857;0;
2012-07;Sud-Est;GRENOBLE;PARIS LYON;212;212;0;6;1;0;0,028301887;0,971698113;0;
2012-07;Nord;PARIS NORD;DUNKERQUE;164;164;0;6;1;0;0,036585366;0,963414634;0;
2012-07;Nord;DOUAI;PARIS NORD;189;189;0;13;1;0;0,068783069;0,931216931;0;
2012-07;Nord;PARIS NORD;LILLE;564;564;0;47;1;0;0,083333333;0,916666667;0;
2012-11;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;458;458;0;86;1;0;0,187772926;0,812227074;1;
2012-11;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;640;639;1;107;0,9984375;0,0015625;0,1671875;0,8328125;1;
2012-11;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;261;261;0;43;1;0;0,164750958;0,835249042;1;
2012-11;Atlantique;QUIMPER;PARIS MONTPARNASSE;142;142;0;13;1;0;0,091549296;0,908450704;0;
2012-11;Atlantique;PARIS MONTPARNASSE;RENNES;547;547;0;28;1;0;0,0511883;0,9488117;0;
2012-11;Atlantique;VANNES;PARIS MONTPARNASSE;167;167;0;15;1;0;0,089820359;0,910179641;0;
2012-10;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;475;465;10;101;0,978947368;0,021052632;0,212631579;0,787368421;1;Les travaux de raccordement de la ligne �_ grande vitesse Sud-Europe-Atlantique �_ la ligne classique au Nord de Bordeaux et en amont de Saint-Pierre-des-Corps. la rͩgͩnration des voies de la ligne �_ grande vitesse Atlantique ainsi que les travaux concernant l'alimentation ͩlectrique des voies. ont pu engendrer des retards sur nos trains. Par ailleurs un nombre important d'ͩvͩnements ont eu un fort impact. Le 1er, le TGV 8308 heurte un animal pr��s de Vend͉me, probl��me de signalisation ferroviaire pr��s de Massy (91) le 6, accident de personne le 13, branche tombͩe sur le fil d'alimentation ͩlectrique (catͩnaire) suite �_ mauvaise manipulation d'une entreprise d'ͩlagage impliquant la nͩcessitͩ de stopper la circulations des trains dans les deux sens le 23, perte de contr͉le d'une aiguille �_ Saint-Pierre nͩcessitant l'arr�_t des circulations pendant sa rͩparation le 27.
2012-10;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;99;98;1;19;0,98989899;0,01010101;0,191919192;0,808080808;1;
2012-10;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;127;127;0;9;1;0;0,070866142;0,929133858;0;
2012-10;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;666;661;5;37;0,992492492;0,007507508;0,055555556;0,944444444;0;
2012-10;Atlantique;RENNES;PARIS MONTPARNASSE;589;583;6;42;0,989813243;0,010186757;0,071307301;0,928692699;0;
2012-10;Atlantique;PARIS MONTPARNASSE;RENNES;576;572;4;49;0,993055556;0,006944444;0,085069444;0,914930556;0;
2012-10;Sud-Est;AVIGNON TGV;PARIS LYON;379;375;4;46;0,98944591;0,01055409;0,121372032;0,878627968;0;
2012-10;Sud-Est;NIMES;PARIS LYON;371;366;5;47;0,986522911;0,013477089;0,126684636;0,873315364;0;
2012-10;Sud-Est;PARIS LYON;NIMES;356;351;5;47;0,985955056;0,014044944;0,132022472;0,867977528;0;
2012-10;Est;PARIS EST;STRASBOURG;484;484;0;59;1;0;0,121900826;0,878099174;0;
2012-10;Atlantique;ANGOULEME;PARIS MONTPARNASSE;345;342;3;77;0,991304348;0,008695652;0,223188406;0,776811594;1;Les travaux de raccordement de la ligne �_ grande vitesse Sud-Europe-Atlantique �_ la ligne classique entre Bordeaux et Tours ont pu engendrer des retards sur nos trains. Par ailleurs un nombre important d'ͩvͩnements ont eu un fort impact : erreur d'apprͩciation d'un riverain qui �_ cru observer un dͩfaut de fermeture des barri��res d'un passage �_ niveau lors du passage d'un train le 5, probl��me affectant la signalisation ferroviaire pr��s de Massy (91) le 6, alerte �_ la bombe �_ Angoul�_me le 11, ranche tombͩe sur le fil d'alimentation ͩlectrique (catͩnaire) suite �_ mauvaise manipulation d'une entreprise d'ͩlagage impliquant la nͩcessitͩ de stopper la circulations des trains dans les deux sens le 23.
2012-10;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;598;592;6;152;0,989966555;0,010033445;0,254180602;0,745819398;1;Fragilitͩ de cette liaison liͩe �_ la longueur du parcours des trains assurant cette desserte.
2012-10;Atlantique;PARIS MONTPARNASSE;ANGOULEME;333;330;3;25;0,990990991;0,009009009;0,075075075;0,924924925;0;
2012-10;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;397;397;0;65;1;0;0,16372796;0,83627204;1;
2012-10;Sud-Est;DIJON VILLE;PARIS LYON;465;462;3;45;0,993548387;0,006451613;0,096774194;0,903225806;0;
2012-10;Sud-Est;GRENOBLE;PARIS LYON;250;245;5;18;0,98;0,02;0,072;0,928;0;
2012-10;Sud-Est;PARIS LYON;GRENOBLE;248;244;4;29;0,983870968;0,016129032;0,116935484;0,883064516;0;
2012-10;Nord;PARIS NORD;DOUAI;213;211;2;16;0,990610329;0,009389671;0,075117371;0,924882629;0;
2012-10;Nord;PARIS NORD;LILLE;644;634;10;76;0,98447205;0,01552795;0,118012422;0,881987578;0;
2012-10;Est;PARIS EST;METZ;313;313;0;16;1;0;0,051118211;0,948881789;0;
2012-11;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;209;209;0;50;1;0;0,23923445;0,76076555;1;Des travaux vers M͢con ont d'abord retardͩ de quelques minutes les TGV. Ces retards ont ensuite gͩnͩrͩ des difficultͩs de circulation sur la voie unique situͩe avant l'arrivͩe �_ Chambͩry.
2012-11;Nord;LILLE;MARSEILLE ST CHARLES;154;154;0;40;1;0;0,25974026;0,74025974;1;Relation impactͩe principalement par des ͩvͩnements externes (vols de c͢ble et accidents de personne) mais aussi par des dͩrangements des installations au sol et quelques difficultͩs liͩes au Matͩriel.
2012-11;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;208;208;0;41;1;0;0,197115385;0,802884615;1;
2012-11;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;432;432;0;60;1;0;0,138888889;0,861111111;0;
2012-11;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;388;388;0;43;1;0;0,110824742;0,889175258;0;
2012-11;Atlantique;PARIS MONTPARNASSE;POITIERS;453;453;0;22;1;0;0,048565121;0,951434879;0;
2012-11;Atlantique;PARIS MONTPARNASSE;LE MANS;442;442;0;35;1;0;0,07918552;0,92081448;0;
2012-11;Atlantique;PARIS MONTPARNASSE;BREST;154;154;0;9;1;0;0,058441558;0,941558442;0;
2012-11;Sud-Est;MONTPELLIER;PARIS LYON;355;354;1;45;0,997183099;0,002816901;0,126760563;0,873239437;0;
2012-11;Sud-Est;NICE VILLE;PARIS LYON;152;152;0;24;1;0;0,157894737;0,842105263;1;
2012-09;Sud-Est;PARIS LYON;NICE VILLE;179;179;0;34;1;0;0,189944134;0,810055866;1;D'importantes phases de travaux d'amͩlioration de l'infrastructure sur le tron�_on Nice Marseille nͩcessitent la mise en place de limitations de vitesse qui rͩduisent la fluiditͩ des circulations.
2012-09;Atlantique;POITIERS;PARIS MONTPARNASSE;493;492;1;55;0,997971602;0,002028398;0,111561866;0,888438134;0;
2012-09;Atlantique;PARIS MONTPARNASSE;ANGOULEME;318;318;0;14;1;0;0,044025157;0,955974843;0;
2012-09;Atlantique;QUIMPER;PARIS MONTPARNASSE;144;144;0;11;1;0;0,076388889;0,923611111;0;
2012-09;Atlantique;NANTES;PARIS MONTPARNASSE;565;565;0;24;1;0;0,042477876;0,957522124;0;
2012-09;Sud-Est;MONTPELLIER;LYON PART DIEU;360;360;0;62;1;0;0,172222222;0,827777778;1;
2012-09;Sud-Est;PARIS LYON;MULHOUSE VILLE;297;297;0;15;1;0;0,050505051;0,949494949;0;
2012-09;Sud-Est;MACON LOCHE;PARIS LYON;169;169;0;13;1;0;0,076923077;0,923076923;0;
2012-09;Sud-Est;NICE VILLE;PARIS LYON;186;186;0;35;1;0;0,188172043;0,811827957;1;
2012-09;Est;NANTES;STRASBOURG;60;60;0;4;1;0;0,066666667;0,933333333;0;
2012-09;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;452;452;0;20;1;0;0,044247788;0,955752212;0;
2012-09;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;94;94;0;17;1;0;0,180851064;0,819148936;1;
2012-09;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;228;228;0;12;1;0;0,052631579;0,947368421;0;
2012-09;Atlantique;PARIS MONTPARNASSE;ST MALO;54;54;0;3;1;0;0,055555556;0,944444444;0;
2012-09;Atlantique;VANNES;PARIS MONTPARNASSE;170;170;0;12;1;0;0,070588235;0,929411765;0;
2012-09;Sud-Est;AVIGNON TGV;PARIS LYON;367;367;0;41;1;0;0,111716621;0,888283379;0;
2012-09;Sud-Est;PARIS LYON;TOULON;199;199;0;19;1;0;0,095477387;0,904522613;0;
2012-09;Sud-Est;TOULON;PARIS LYON;267;267;0;34;1;0;0,127340824;0,872659176;0;
2012-09;Est;PARIS EST;STRASBOURG;457;456;1;28;0,997811816;0,002188184;0,061269147;0,938730853;0;
2012-09;Est;PARIS EST;REIMS;242;241;1;12;0,995867769;0,004132231;0,049586777;0,950413223;0;
2012-12;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;251;251;0;38;1;0;0,151394422;0,848605578;1;
2013-12;Sud-Est;PARIS LYON;NIMES;319;319;0;37;1;0;0,115987461;0,884012539;0;
2014-02;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;199;199;0;19;1;0;0,095477387;0,904522613;0;
2014-02;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;203;203;0;18;1;0;0,088669951;0,911330049;0;
2014-02;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;411;411;0;32;1;0;0,077858881;0,922141119;0;
2014-01;Sud-Est;BELLEGARDE (AIN);PARIS LYON;255;252;3;19;0,988235294;0,011764706;0,074509804;0,925490196;0;
2014-01;Atlantique;PARIS MONTPARNASSE;VANNES;170;170;0;9;1;0;0,052941176;0,947058824;0;
2014-01;Sud-Est;PARIS LYON;BELLEGARDE (AIN);238;238;0;27;1;0;0,113445378;0,886554622;0;
2014-02;Atlantique;PARIS MONTPARNASSE;LAVAL;219;219;0;19;1;0;0,086757991;0,913242009;0;
2014-02;Sud-Est;DIJON VILLE;PARIS LYON;439;439;0;32;1;0;0,072892938;0,927107062;0;
2014-01;Sud-Est;PARIS LYON;AVIGNON TGV;500;500;0;51;1;0;0,102;0,898;0;
2014-02;Nord;LILLE;LYON PART DIEU;196;196;0;12;1;0;0,06122449;0,93877551;0;
2014-02;Atlantique;PARIS MONTPARNASSE;POITIERS;453;453;0;27;1;0;0,059602649;0,940397351;0;
2014-02;Atlantique;PARIS MONTPARNASSE;RENNES;511;511;0;28;1;0;0,054794521;0,945205479;0;
2014-02;Sud-Est;LYON PART DIEU;PARIS LYON;573;573;0;17;1;0;0,029668412;0,970331588;0;
2014-02;Atlantique;RENNES;LYON PART DIEU;56;56;0;2;1;0;0,035714286;0,964285714;0;
2014-02;Sud-Est;MACON LOCHE;PARIS LYON;183;183;0;11;1;0;0,06010929;0,93989071;0;
2014-02;Sud-Est;PARIS LYON;MONTPELLIER;295;295;0;18;1;0;0,061016949;0,938983051;0;
2014-02;Sud-Est;PARIS LYON;ANNECY;136;136;0;5;1;0;0,036764706;0,963235294;0;
2014-02;Est;NANCY;PARIS EST;268;268;0;6;1;0;0,02238806;0,97761194;0;
2014-02;Est;PARIS EST;NANCY;267;267;0;5;1;0;0,018726592;0,981273408;0;
2014-02;Est;PARIS EST;REIMS;196;196;0;7;1;0;0,035714286;0,964285714;0;
2014-03;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;391;391;0;49;1;0;0,125319693;0,874680307;0;
2014-03;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;444;444;0;22;1;0;0,04954955;0,95045045;0;
2014-03;Atlantique;PARIS MONTPARNASSE;BREST;186;186;0;4;1;0;0,021505376;0,978494624;0;
2016-05;Atlantique;POITIERS;PARIS MONTPARNASSE;452;450;2;56;0,995575221;0,004424779;0,123893805;0,876106195;0;"Cette liaison a ͩtͩ ralentie par d'importantes zones de travaux entre Poitiers & Angoul�_me .
Par ailleurs, elle a ͩtͩ touchͩe par:
Le 03 : une fuite de mati��res dangereuses sur un train fret d'une autre entreprise ferroviaire �_ Poitiers  (38 TGV pour 2941min perdues);
Le 20 : la panne d'un TGV sur la Ligne �_ Grande Vitesse au Nord de Tours (25 TGV pour 625min perdues);
Le 23:  la panne d'un train de marchandises �_ Port de Piles (32 TGV pour 858min perdues);
Le 24 : un accident de personne pr��s de Poitiers (24 TGV pour 1845min perdues)
Le 27 : un dͩrangement informatique pr��s de Tours (47 TGV pour 4787min perdues) et la prͩsence d'une personne dans les voies �_ Massy en rͩgion parisienne (27 TGV pour 455min perdues)
Le 29 : un dͩrangement des installations ͩn rͩgion parisienne (35 TGV pour 1508min perdues)."
2016-05;Nord;MARSEILLE ST CHARLES;LILLE;211;211;0;38;1;0;0,180094787;0,819905213;1;"Un mois de mai marquͩ par les premiers mouvements sociaux en France ainsi qu'en Belgique.
Il y a eu plusieurs accidents de personnes (Grenay le 10,  Marolles le 17, Lyon Part-Dieu le 27 et Nimes le 30) ainsi que deux heurts d'animaux le 19.
A cela s'ajoute quelques dͩfauts d'alimentation ͩlectrique en dͩbut de mois et d'importantes intempͩries en fin de mois."
2016-05;Nord;LYON PART DIEU;LILLE;271;271;0;45;1;0;0,166051661;0,833948339;1;"Un mois de mai marquͩ par les premiers mouvements sociaux en France ainsi qu'en Belgique.
Il y a eu plusieurs accidents de personnes (Grenay le 10,  Marolles le 17, Lyon Part-Dieu le 27 et Nimes le 30) ainsi que deux heurts d'animaux le 19.
A cela s'ajoute quelques dͩfauts d'alimentation ͩlectrique en dͩbut de mois et d'importantes intempͩries en fin de mois."
2016-05;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;529;529;0;69;1;0;0,130434783;0,869565217;0;Mois marquͩ par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations
2016-05;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;545;545;0;111;1;0;0,203669725;0,796330275;1;Mois marquͩ par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations
2016-05;Sud-Est;MONTPELLIER;LYON PART DIEU;306;306;0;57;1;0;0,18627451;0,81372549;1;Mois marquͩ par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations
2016-06;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;390;390;0;43;1;0;0,11025641;0,88974359;0;Incendie aux abords ou sur la voie
2016-06;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;110;110;0;21;1;0;0,190909091;0,809090909;1;
2016-05;Atlantique;TOURS;PARIS MONTPARNASSE;194;193;1;27;0,994845361;0,005154639;0,139175258;0,860824742;0;
2016-05;Nord;LILLE;LYON PART DIEU;258;257;1;31;0,996124031;0,003875969;0,120155039;0,879844961;0;
2016-06;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;124;124;0;35;1;0;0,282258065;0,717741935;1;"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie �_ Massy (25 TGV ; 701mn)
Le 9 : Une avarie catͩnaire sur la ligne grande vitesse �_ St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dͩrangement d_��aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 10 : un dͩrangement d_��installation suite �_ malveillance au nord de Poitiers (13 TGV ; 267mn)
Le 17 : Une rupture catͩnaire vers Coutras (15 TGV ; 434mn)
Le 22 : Une limitation de vitesse liͩe aux fortes chaleurs �_ Poitiers (15 TGV ; 212mn)
Tout le mois : une rͩduction de vitesse inopinͩe et non prise en compte dans les marches des trains �_ Ruffec (266 TGV ; 1716mn)"
2016-06;Atlantique;PARIS MONTPARNASSE;ST MALO;90;90;0;20;1;0;0,222222222;0,777777778;1;"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie �_ Massy (25 TGV ; 701mn)
Le 9 : Une avarie catͩnaire sur la ligne grande vitesse �_ St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dͩrangement d_��aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 10 : Une demande de secours d_��un TER suite �_ un choc �_ La Milesse (20 TGV ; 1133mn)
Le 11 : Un arbre sur la catͩnaire vers Sillͩ le Guillaume (20 TGV ; 843mn)
Le 12 : Un accident de personne �_ Laval (10 TGV ; 496mn)
Le 30 : Un dͩrangement d_��aiguillage au Mans (16 TGV ; 387mn)
Le 30 : Une avarie catͩnaire au Mans (15 TGV ; 505mn)"
2016-06;Atlantique;PARIS MONTPARNASSE;VANNES;194;194;0;37;1;0;0,190721649;0,809278351;1;"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie �_ Massy (25 TGV ; 701mn)
Le 9 : Une avarie catͩnaire sur la ligne grande vitesse �_ St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dͩrangement d_��aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 10 : Une demande de secours d_��un TER suite �_ un choc �_ La Milesse (20 TGV ; 1133mn)
Le 11 : Un arbre sur la catͩnaire vers Sillͩ le Guillaume (20 TGV ; 843mn)
Le 12 : Un accident de personne �_ Laval (10 TGV ; 496mn)
Le 30 : Un dͩrangement d_��aiguillage au Mans (16 TGV ; 387mn)
Le 30 : Une avarie catͩnaire au Mans (15 TGV ; 505mn)"
2016-06;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;390;390;0;84;1;0;0,215384615;0,784615385;1;"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie �_ Massy (25 TGV ; 701mn)
Le 9 : Une avarie catͩnaire sur la ligne grande vitesse �_ St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dͩrangement d_��aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)"
2016-06;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;156;156;0;30;1;0;0,192307692;0,807692308;1;
2016-07;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;425;424;1;38;0,997647059;0,002352941;0,089411765;0,910588235;0;
2016-06;Atlantique;TOURS;PARIS MONTPARNASSE;190;190;0;28;1;0;0,147368421;0,852631579;0;
2016-06;Atlantique;PARIS MONTPARNASSE;TOURS;179;179;0;23;1;0;0,12849162;0,87150838;0;
2016-07;Est;STRASBOURG;PARIS EST;465;464;1;35;0,997849462;0,002150538;0,075268817;0,924731183;0;
2016-06;Nord;PARIS NORD;ARRAS;266;265;1;41;0,996240602;0,003759398;0,154135338;0,845864662;1;
2016-06;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;46;21;25;4;0,456521739;0,543478261;0,086956522;0,913043478;0;"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie �_ Massy (25 TGV ; 701mn)
Le 9 : Une avarie catͩnaire sur la ligne grande vitesse �_ St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dͩrangement d_��aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 10 : un dͩrangement d_��installation suite �_ malveillance au nord de Poitiers (13 TGV ; 267mn)
Le 22 : Une limitation de vitesse liͩe aux fortes chaleurs �_ Poitiers (15 TGV ; 212mn)
tout le mois: Des rͩductions de vitesse inopinͩes et non prises en compte dans les marches des trains entre Niort et La Rochelle (88 TGV ; 628mn)"
2016-06;Atlantique;PARIS MONTPARNASSE;BREST;197;196;1;28;0,994923858;0,005076142;0,14213198;0,85786802;0;"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie �_ Massy (25 TGV ; 701mn)
Le 9 : Une avarie catͩnaire sur la ligne grande vitesse (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dͩrangement d_��aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 10 : Une demande de secours d_��un TER suite �_ un choc �_ La Milesse (20 TGV ; 1133mn)
Le 11 : Un arbre sur la catͩnaire vers Sillͩ le Guillaume (20 TGV ; 843mn)
Le 12 : Un accident de personne �_ Laval (10 TGV ; 496mn)
Le 30 : Un dͩrangement d_��aiguillage au Mans (16 TGV ; 387mn)
Le 30 : Une avarie catͩnaire au Mans (15 TGV ; 505mn)"
2016-06;Atlantique;PARIS MONTPARNASSE;NANTES;480;480;0;97;1;0;0,202083333;0,797916667;1;"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie �_ Massy (25 TGV ; 701mn)
Le 9 : Une avarie catͩnaire sur la ligne grande vitesse �_ St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dͩrangement d_��aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 30 : Un dͩrangement d_��aiguillage au Mans (16 TGV ; 387mn)
Le 30 : Une avarie catͩnaire au Mans (15 TGV ; 505mn)"
2016-06;Sud-Est;NIMES;PARIS LYON;285;285;0;76;1;0;0,266666667;0,733333333;1;prͩsence de personne dans les voies (manifestants)
